word,frequency,rank
custom,17,800
shoal,17,801
shores,17,802
stands,17,803
direction,17,804
love,17,805
anywhere,16,806
sitting,16,807
quarters,16,808
illinois,16,809
jackson,16,810
soul,16,811
bob,16,812
considerable,16,813
jones,16,814
break,16,815
ohio,16,816
opposite,16,817
aft,16,818
woods,16,819
connor,16,820
saved,16,821
broken,16,822
sack,16,823
care,16,824
crowd,16,825
captains,16,826
spent,16,827
suppose,16,828
evening,16,829
judged,16,830
instantly,16,831
points,16,832
system,16,833
thrown,16,834
bring,16,835
jumped,16,836
spirits,16,837
nights,16,838
whiskey,16,839
watchman,16,840
play,16,841
reason,16,842
breast,16,843
shell,16,844
colored,16,845
chute,16,846
raised,16,847
knife,16,848
cast,16,849
horses,16,850
doubtless,16,851
original,15,852
opportunity,15,853
texas,15,854
yards,15,855
clerk,15,856
throw,15,857
yawl,15,858
moon,15,859
instant,15,860
walter,15,861
thumb,15,862
laugh,15,863
sick,15,864
paid,15,865
mistake,15,866
adler,15,867
particularly,15,868
quick,15,869
daylight,15,870
rising,15,871
cry,15,872
confidence,15,873
huge,15,874
perfectly,15,875
ask,15,876
power,15,877
asleep,15,878
lives,15,879
narrow,15,880
important,15,881
procession,15,882
sign,15,883
farm,15,884
round,15,885
notice,15,886
print,15,887
whenever,15,888
tow,15,889
surprise,15,890
b,15,891
battle,15,892
need,15,893
brick,15,894
bye,15,895
destruction,15,896
season,15,897
date,15,898
shook,15,899
answered,15,900
waiting,15,901
level,15,902
telling,15,903
class,15,904
democrat,15,905
officers,15,906
henry,15,907
hurt,15,908
stern,15,909
changes,15,910
peculiar,15,911
letters,15,912
trifle,15,913
winter,15,914
tremendous,15,915
noticed,15,916
property,15,917
cause,15,918
flowers,15,919
romantic,15,920
williams,15,921
mention,15,922
pleasant,14,923
voyage,14,924
distant,14,925
drifted,14,926
brief,14,927
dick,14,928
bore,14,929
midst,14,930
bluff,14,931
merely,14,932
bench,14,933
disappeared,14,934
needed,14,935
usually,14,936
reputation,14,937
curious,14,938
average,14,939
seeing,14,940
louisiana,14,941
sufficient,14,942
log,14,943
traveled,14,944
valuable,14,945
situated,14,946
increased,14,947
lantern,14,948
vanished,14,949
furnished,14,950
noble,14,951
passing,14,952
forth,14,953
promptly,14,954
ceased,14,955
fool,14,956
levee,14,957
reading,14,958
forms,14,959
lee,14,960
connected,14,961
leaves,14,962
aspect,14,963
rope,14,964
creek,14,965
crew,14,966
pulled,14,967
hung,14,968
game,14,969
corner,14,970
return,14,971
swept,14,972
clothes,14,973
yard,14,974
snow,14,975
degree,14,976
begun,14,977
intervals,14,978
abreast,14,979
named,14,980
honest,14,981
returned,14,982
mudjikewis,14,983
wants,14,984
inside,14,985
national,14,986
passage,14,987
real,13,988
packed,13,989
following,13,990
salle,13,991
respect,13,992
stick,13,993
dog,13,994
speaking,13,995
snag,13,996
frame,13,997
object,13,998
owners,13,999
pleasure,13,1000
paint,13,1001
club,13,1002
afternoon,13,1003
troy,13,1004
interesting,13,1005
shake,13,1006
afraid,13,1007
spectacle,13,1008
ah,13,1009
landed,13,1010
opened,13,1011
sixteen,13,1012
gives,13,1013
latter,13,1014
hot,13,1015
works,13,1016
hotel,13,1017
steamboating,13,1018
disease,13,1019
sit,13,1020
alive,13,1021
college,13,1022
discovered,13,1023
gradually,13,1024
snatch,13,1025
understand,13,1026
spring,13,1027
lights,13,1028
corpse,13,1029
picturesque,13,1030
religious,13,1031
loved,13,1032
section,13,1033
valley,13,1034
lies,13,1035
buy,13,1036
bars,13,1037
signs,13,1038
makes,13,1039
manner,13,1040
burning,13,1041
engines,13,1042
beauty,13,1043
music,13,1044
inquired,13,1045
takes,13,1046
murel,13,1047
pipe,13,1048
belt,13,1049
shout,13,1050
meat,13,1051
scenery,13,1052
warm,13,1053
drunk,13,1054
dry,13,1055
e,13,1056
describe,13,1057
dying,13,1058
seed,13,1059
weather,13,1060
succeeded,13,1061
million,13,1062
floated,13,1063
architecture,13,1064
wild,13,1065
cat,13,1066
strength,13,1067
doubt,13,1068
stretching,13,1069
progress,13,1070
remarkable,13,1071
thirteen,13,1072
facts,13,1073
strike,13,1074
lines,13,1075
w,13,1076
crime,13,1077
northern,13,1078
whether,13,1079
feeling,13,1080
hunting,12,1081
obliged,12,1082
detail,12,1083
bows,12,1084
dense,12,1085
monster,12,1086
rivers,12,1087
brothers,12,1088
mule,12,1089
circumstances,12,1090
depth,12,1091
tourists,12,1092
cave,12,1093
pennsylvania,12,1094
box,12,1095
tied,12,1096
union,12,1097
song,12,1098
thick,12,1099
note,12,1100
carry,12,1101
nose,12,1102
hero,12,1103
chimneys,12,1104
command,12,1105
various,12,1106
cried,12,1107
unless,12,1108
christian,12,1109
opinion,12,1110
turning,12,1111
topic,12,1112
mrs,12,1113
judgment,12,1114
disaster,12,1115
levees,12,1116
serious,12,1117
window,12,1118
follows,12,1119
approaching,12,1120
article,12,1121
prodigious,12,1122
sellers,12,1123
job,12,1124
seldom,12,1125
hang,12,1126
wharf,12,1127
backed,12,1128
lovely,12,1129
exactly,12,1130
sunk,12,1131
especially,12,1132
escaped,12,1133
watching,12,1134
marquette,12,1135
imagination,12,1136
matters,12,1137
science,12,1138
electric,12,1139
edge,12,1140
ear,12,1141
port,12,1142
walked,12,1143
slope,12,1144
silent,12,1145
appear,12,1146
forests,12,1147
drew,12,1148
forgot,12,1149
judge,12,1150
rafts,12,1151
speed,12,1152
greatly,12,1153
kentucky,12,1154
yellow,12,1155
speech,12,1156
grace,12,1157
acquainted,12,1158
acres,12,1159
knows,12,1160
god,12,1161
gloom,12,1162
glimpse,12,1163
glad,12,1164
advantage,12,1165
age,12,1166
generation,12,1167
stately,12,1168
working,12,1169
allbright,12,1170
rate,12,1171
fun,12,1172
leaving,12,1173
legend,12,1174
fortune,12,1175
length,12,1176
wished,12,1177
inches,12,1178
shouted,12,1179
fear,12,1180
slowly,12,1181
drawing,12,1182
mixed,12,1183
modern,12,1184
boiler,12,1185
bones,11,1186
fourth,11,1187
occurred,11,1188
thinking,11,1189
solitude,11,1190
forget,11,1191
engineer,11,1192
clean,11,1193
tears,11,1194
foliage,11,1195
baton,11,1196
rogers,11,1197
managed,11,1198
joined,11,1199
watched,11,1200
office,11,1201
supply,11,1202
rule,11,1203
aid,11,1204
soft,11,1205
begins,11,1206
steady,11,1207
steamboatmen,11,1208
alligators,11,1209
charles,11,1210
america,11,1211
pause,11,1212
steer,11,1213
steersman,11,1214
emotions,11,1215
looks,11,1216
trust,11,1217
travel,11,1218
floating,11,1219
majestic,11,1220
explained,11,1221
personal,11,1222
calamity,11,1223
hide,11,1224
capacity,11,1225
private,11,1226
rouge,11,1227
handsome,11,1228
romance,11,1229
famous,11,1230
sudden,11,1231
calling,11,1232
cane,11,1233
pity,11,1234
loose,11,1235
expecting,11,1236
bow,11,1237
presence,11,1238
feelings,11,1239
cabins,11,1240
crept,11,1241
load,11,1242
lit,11,1243
mad,11,1244
remains,11,1245
fish,11,1246
arms,11,1247
darkness,11,1248
roof,11,1249
tongue,11,1250
immediately,11,1251
promised,11,1252
ignorant,11,1253
pull,11,1254
newspaper,11,1255
sharp,11,1256
educated,11,1257
mountain,11,1258
description,11,1259
sky,11,1260
rain,11,1261
putting,11,1262
write,11,1263
blanket,11,1264
pieces,11,1265
warn,11,1266
mentioned,11,1267
share,11,1268
dinner,11,1269
comfortable,11,1270
drove,11,1271
departed,11,1272
visit,11,1273
commercial,11,1274
glance,11,1275
blind,11,1276
ordered,11,1277
members,11,1278
genius,11,1279
growing,11,1280
th,11,1281
gathered,11,1282
overboard,11,1283
sweet,11,1284
visible,11,1285
raise,11,1286
holding,11,1287
showed,11,1288
mules,11,1289
language,11,1290
swell,11,1291
complete,11,1292
starboard,11,1293
color,11,1294
pass,11,1295
fetch,10,1296
creatures,10,1297
profanity,10,1298
craft,10,1299
crash,10,1300
loaded,10,1301
non,10,1302
coat,10,1303
art,10,1304
figures,10,1305
crop,10,1306
accomplished,10,1307
k,10,1308
tourist,10,1309
false,10,1310
familiar,10,1311
grounds,10,1312
absence,10,1313
wherever,10,1314
canoe,10,1315
railroad,10,1316
cities,10,1317
sides,10,1318
shelter,10,1319
accident,10,1320
capital,10,1321
keeping,10,1322
keeps,10,1323
retired,10,1324
bodies,10,1325
fearful,10,1326
locality,10,1327
feature,10,1328
bought,10,1329
spanish,10,1330
finished,10,1331
statistics,10,1332
coffin,10,1333
steering,10,1334
animals,10,1335
peace,10,1336
chances,10,1337
satisfactory,10,1338
amount,10,1339
partner,10,1340
step,10,1341
landing,10,1342
rank,10,1343
leads,10,1344
girls,10,1345
h,10,1346
laws,10,1347
gained,10,1348
steadily,10,1349
laughing,10,1350
laughed,10,1351
gang,10,1352
concerning,10,1353
shadow,10,1354
contained,10,1355
continued,10,1356
impression,10,1357
kruger,10,1358
stretched,10,1359
thence,10,1360
act,10,1361
council,10,1362
catch,10,1363
willing,10,1364
quiet,10,1365
add,10,1366
soldiers,10,1367
rolling,10,1368
giving,10,1369
heave,10,1370
treated,10,1371
wrote,10,1372
appendix,10,1373
contrast,10,1374
difference,10,1375
anyway,10,1376
foreign,10,1377
trifling,10,1378
planter,10,1379
literature,10,1380
nearer,10,1381
helped,10,1382
bird,10,1383
plow,10,1384
whatever,10,1385
bill,10,1386
watches,10,1387
expected,10,1388
dwelling,10,1389
bag,10,1390
blocks,10,1391
